# GALON_TRUE   GALAT_TRUE    PAR_TRUE     PML_TRUE     PMB_TRUE     VRAD_TRUE     SIG_ALPHA    SIG_DELTA    SIGPAR_EQ    SIG_PMALPHA   SIG_PMDELTA   ALPHA          DELTA           LAMBDA         BETA            Lz_TRUE     E_HMV_TRUE   E_HdZ_TRUE
  2.0570686    -0.9460217    35.548943    1202.9541    -703.8031    -366.97174    68.132065    49.611446    77.6527      48.198227     35.55363      0.17213903     0.14923696      0.21675828     0.069091536     1900.0271   -50520.66    -56207.38   
  1.6428236    -1.0344124    14.513677    205.66939    -557.9877    -226.61484    188.06535    136.14296    213.61772    133.07669     97.71222      6.258831       0.0065887077    6.26346        0.015732128     2288.8467   -46081.117   -60630.816  
  1.4906529    -1.0808108    11.966315    73.50132     -515.89575   -151.789      241.06071    174.507      273.81354    170.57666     125.246765    6.216162       -0.070208       6.1938033      -0.03779603     2081.095    -44390.336   -62875.08   
  1.6433449    -1.0369834    14.992124    206.7781     -565.7508    -232.84085    180.66232    130.78381    205.20883    127.83823     93.86586      6.260173       0.004379809     6.2638135      0.013171649     2158.0408   -46554.703   -61234.67   
  1.6712372    -1.0546174    15.811207    236.92574    -611.692     -236.06903    169.27164    122.53794    192.2705     119.778076    87.947655     6.280237       -0.0058063744   6.278171       -0.004154652    2053.6348   -47598.1     -63096.85   
  1.6409671    -1.0194283    14.048152    189.95813    -533.8545    -223.45236    195.99182    141.88104    222.62115    138.68552     101.830536    6.251526       0.019707078     6.261976       0.030673472     2276.9434   -45749.707   -59440.168  
  1.652076     -1.0275748    13.549167    202.11269    -524.0286    -212.36319    205.1958     148.54391    233.07567    145.19833     106.6126      6.260227       0.014799433     6.268008       0.022710022     2454.711    -45118.668   -59232.895  
  1.663402     -1.0414613    18.938444    266.6446     -697.4765    -271.54398    136.64552    98.91947     155.21149    96.69156      70.996254     6.2712803      0.004593108     6.2740893      0.0089496635    1855.5282   -49759.883   -64258.242  
  1.681956     -1.0421004    15.802809    249.83977    -579.7618    -237.1546     169.45726    122.67232    192.48134    119.909424    88.0441       6.2800994      0.007804631     2.7324597E-4   0.008388125     2092.966    -47609.508   -62295.97   
  1.7498481    -0.99423134   24.678053    452.4742     -773.4582    -330.00085    100.89113    73.465485    114.98945    71.372765     52.648426     0.012262081    0.06545754      0.037310205    0.05517422      1862.5796   -49715.113   -60516.574  
  5.3953314    1.0995638     53.88631     -1035.5853   -3280.0422   373.4314      43.935432    32.30974     50.523323    31.098728     23.154505     3.4150658      0.004606381     3.3916955      0.111888945     1833.9064   -52328.734   -74032.98   
  2.163125     -0.5856757    78.50846     2958.205     1151.0302    -446.4814     28.25182     22.488846    34.644085    20.104168     16.195944     0.2412199      0.5115122       0.4275491      0.3749681       1922.814    -51603.67    -49531.92   
  1.6204178    -1.047192     14.083635    171.91383    -543.37683   -219.28146    195.51743    141.53761    222.08229    138.34982     101.58405     6.254237       -0.0098579265   6.252705       0.0024683925    2096.8403   -45697.285   -61172.906  
  1.6539061    -1.0754131    13.062849    201.33351    -531.4905    -181.22678    215.2048     155.78957    244.44458    152.28079     111.81293     6.281189       -0.028212467    6.270129       -0.025089882    2342.9165   -45333.145   -62425.105  
  1.6489459    -1.0345865    15.497815    230.19641    -579.5222    -238.59894    173.65477    125.71096    197.24918    122.87963     90.22498      6.2617345      0.007765202     6.266593       0.01565666      2255.9443   -46929.293   -61407.645  
  1.8129468    -1.048308     31.867489    697.7137     -1021.8111   -354.75742    76.90733     55.67422     87.3567      54.420296     39.958374     0.060714103    0.024650762     0.065504394    -0.0015141749   1688.6125   -50302.53    -61907.82   
  1.4991003    -1.0467806    11.978239    87.496666    -506.5167    -156.45668    241.11044    174.543      273.87       170.61185     125.2726      6.2012177      -0.039350152    6.19235        -0.0035506056   2348.8848   -44535.0     -60696.914  
  1.6464677    -1.0435979    16.367718    227.06517    -622.0015    -244.85623    162.53264    117.6595     184.61589    115.009514    84.44631      6.264427       -9.257995E-4    6.265607       0.0066116974    2046.1399   -48126.97    -63096.734  
  1.5564748    -1.0603409    12.582769    125.91481    -526.1649    -171.21008    226.0117     163.61282    256.71982    159.92784     117.42782     6.232535       -0.03633006     6.222274       -0.0131994765   2269.451    -45294.625   -62014.305  
  1.4301316    -1.0580857    11.718703    43.55721     -505.7054    -147.84055    248.30731    179.7529     282.0447     175.7044      129.01184     6.1792445      -0.06787376     6.160903       -0.021050842    2248.3284   -44031.246   -61326.06   
  1.684033     -1.0421585    14.802038    241.42578    -564.71423   -227.93758    183.85416    133.09442    208.83434    130.0968      95.52422      6.281084       0.008167425     0.0013208375   0.0083293645    2281.581    -46261.195   -61003.594  
  1.6953756    -1.0313333    14.650309    245.80186    -544.3858    -227.70847    186.23447    134.81757    211.53807    131.78113     96.76095      6.282154       0.020389134     0.0071651884   0.019116655     2305.421    -46144.992   -60189.367  
  1.6966332    -1.0588884    17.104414    278.9729     -644.97723   -248.31346    154.24423    111.65942    175.20132    109.14456     80.13994      0.01020927     -0.0047772555   0.0074666124   -0.008444027    1975.8613   -48598.812   -64054.094  
  1.7640024    -0.9604064    18.981377    355.9832     -578.8031    -289.66248    135.88283    98.945244    154.87082    96.12672      70.90829      0.00825002     0.099964835     0.047431882    0.08841316      2057.2869   -48797.11    -58424.766  
  1.5481973    -1.0674448    12.349702    112.8387     -518.202     -167.56964    231.75278    167.76886    263.2409     163.99028     120.410675    6.2325873      -0.04449159     6.2190785      -0.020709993    2175.1848   -44823.477   -62056.918  
  1.756411     -1.0542276    17.409473    344.59683    -644.64655   -250.07855    151.06836    109.36036    171.59395    106.897285    78.48987      0.03592677     0.010211906     0.037024256    -0.0049179704   2094.1973   -48706.99    -63446.52   
  1.6693695    -1.040342     15.522992    234.6472     -582.6764    -237.06651    173.48604    125.58881    197.05753    122.76023     90.137314     6.2735715      0.006851571     6.27709        0.010110363     2132.5825   -47122.77    -61806.227  
  1.5080379    -1.069804     12.377273    85.83973     -530.7215    -166.69818    231.14494    167.32884    262.5505     163.56017     120.09487     6.2172265      -0.05648436     6.200231       -0.025622621    2115.3027   -45001.652   -62641.688  
  1.5552115    -1.0463036    12.061462    117.538414   -498.47385   -163.13577    239.17076    173.13884    271.6668     169.23932     124.26481     6.225037       -0.02444409     6.2201176      6.85235E-4      2319.7585   -44480.855   -60293.23   
  1.6682123    -1.0402498    15.853053    237.96844    -589.0969    -238.2521     169.12566    122.432274   192.10469    119.67479     87.87181      6.2729993      0.006696548     6.2765036      0.010195685     2082.3577   -47758.27    -62422.2    
  1.5447371    -1.0716617    13.417913    128.57672    -563.28455   -193.38086    208.23889    150.74684    236.53221    147.35165     108.19368     6.233269       -0.048972987    6.2179227      -0.025092999    2216.1238   -45772.676   -63307.492  
  1.7456598    -0.947008     18.07874     319.99533    -545.91205   -281.6357     142.52173    104.80926    163.89214    100.880875    75.11068      6.2768106      0.10894306      0.037641652    0.10245553      2077.9575   -48870.504   -58003.574  
  1.6807884    -1.0346457    15.723959    247.48209    -589.6766    -237.88309    170.85735    123.68587    194.07167    120.90015     88.77154      6.276585       0.014405786     6.2828603      0.01584244      2156.854    -47614.586   -61879.43   
  1.6158011    -1.0596544    13.506935    160.73773    -536.2386    -209.51224    206.54759    149.52249    234.61113    146.15488     107.31495     6.2577796      -0.02202256     6.2511177      -0.01010162     2100.3074   -44897.64    -61197.363  
  1.5864421    -1.0431874    16.619225    171.04973    -635.53796   -252.84311    159.81561    115.69261    181.5297     113.08692     83.03464      6.2372546      -0.0141291665   6.235425       0.00529911      1923.3779   -47953.52    -63301.996  
  1.6541643    -1.0641881    17.190613    240.43304    -666.9639    -249.98323    153.49165    111.11461    174.3465     108.61203     79.748924     6.276584       -0.017974285    6.2699785      -0.013865221    1920.8976   -48648.758   -64713.24   
  1.6120567    -1.037915     13.072856    158.36832    -511.4103    -206.85916    215.4397     155.95961    244.7114     152.447       111.934975    6.246303       -0.0034645086   6.247967       0.011489039     2278.2185   -44390.062   -59364.15   
  1.7349066    -1.0409952    14.216787    269.78522    -535.9431    -215.00046    193.63123    140.17216    219.9398     137.01514     100.60405     0.021261344    0.018900475     0.027024033    0.0088848015    2379.28     -45969.082   -60373.562  
  1.6805874    -1.0361388    13.902317    215.98398    -531.07983   -217.09024    199.21619    144.2152     226.2836     140.9671      103.5058      6.2770867      0.0129957935    6.2827597      0.014349209     2265.4473   -45457.457   -59906.363  
  1.6549433    -1.0366235    17.514345    246.28195    -656.40515   -261.86792    150.1766     108.714806   170.58104    106.26627     78.02654      6.265367       0.0072081303    6.2697043      0.013700779     2002.2673   -48480.42    -62899.94   
  1.7174846    -1.0501399    16.45958     287.37158    -623.5487    -242.99446    161.75381    117.095695   183.73125    114.45841     84.04166      0.01643348     0.0072118402    0.017945996    8.0278514E-5    2088.7769   -48062.523   -62930.16   
  1.6239833    -1.0664517    14.050094    170.93944    -560.08246   -215.33684    196.63008    142.34308    223.34613    139.13716     102.162155    6.264377       -0.026326733    6.255458       -0.016673943    2024.958    -45589.094   -62246.734  
  1.6905752    -1.0593075    14.530328    247.33034    -563.408     -220.12332    188.54285    136.48863    214.16008    133.41455     97.960304     0.007639011    -0.0063163186   0.0044961674   -0.008833719    2306.516    -45889.06    -61644.31   
  1.6605431    -1.0492961    14.908935    209.05618    -569.5717    -228.5474     182.6168     132.19868    207.42886    129.22124     94.88134      6.2732167      -0.0031327626   6.2727933      0.001090899     2036.1953   -46605.207   -61917.098  
  1.5792229    -1.047835     16.963165    161.052      -645.79877   -254.42935    156.08696    112.993385   177.29442    110.44849     81.09735      6.2362757      -0.019938406    6.2322183      3.571131E-4     1812.821    -48446.39    -64102.867  
  1.6500105    -1.0338475    13.221231    188.46782    -507.66354   -208.49011    212.55815    153.87361    241.43832    150.40799     110.43782     6.2619147      0.00866524      6.267116       0.016410915     2345.2764   -44565.51    -59072.375  
  2.1637273    -0.7349318    63.06367     2503.5015    120.92184    -427.62       36.729595    27.826704    43.147957    26.004719     19.959036     0.238848       0.36227077      0.36189222     0.23943615      1984.7703   -51325.496   -50616.457  
  1.6535953    -1.0546404    13.78561     210.1323     -548.29456   -210.16072    201.56705    145.91702    228.95389    142.6306      104.72723     6.272319       -0.009427474    6.2694654      -0.0043272427   2384.0051   -45258.406   -60999.242  
